mode,rank,annotation_id,source_id,url,title,triage_class,target_actionable,thematic_score_eval,thematic_score_norm,tfidf_actionable_probability,tfidf_actionable_prediction,llm_triage_class,llm_actionable_signal,confidence_proxy,final_review_priority,lead_reason,llm_evidence,llm_notes
tfidf_only,23,ann_0312,sg_mitwirkung_kantonsstrassen,https://www.sg.ch/bauen/tiefbau/mitwirkung-kantonsstrassenprojekte/mitwirkungsverfahren--abgelaufene-kantonsstrassenprojekte/nesslau--bruecke-dieziesbach---k013-34-963-485-0--mitwirkung-vom.html,Nesslau: Brücke Dieziesbach K013 34.963.485.00; Mitwirkung vom 12. Januar bis 12. Februar 2026,not_relevant,0,0.0,0.0,0.6302996304462773,1,not_relevant,0.0,0.6302996304462773,medium,"tfidf_only: TF IDF predicts actionable; LLM triage not_relevant, used only as downgrade signal",The project focuses on the conservation and reinforcement of the existing bridge and related hydraulic works.,The source describes maintenance and inspection activities for an existing bridge without any concrete geometry updates.
tfidf_only,24,ann_0111,zg_tba_strassenprojekte,https://zg.ch/de/planen-bauen/tiefbau/strassenprojekte/ks-j_lorze-steinhauserstrasse_baar-zug,"KS J, Lorze Steinhauserstrasse, Baar/Zug",confirmed_relevant,1,0.371,0.40108108108108104,0.6261818809957453,1,needs_review,0.8,0.6261818809957453,high,tfidf_only: high thematic_score; TF IDF predicts actionable; LLM triage needs_review,ein Rad-/Gehweg und bei der Lorze eine sichere ebenerdige Querung der Schochenmühlestrasse sowie eine Rad-/Gehwegunterführung geplant.,Plausible new bike/pedestrian path but no concrete confirmation.
tfidf_only,25,ann_0174,bs_bauprojekte_tiefbau,https://www.bs.ch/schwerpunkte/bauprojekte/seiten/bauprojekte-fuer-strassen-gruenanlagen-gewaesser/stadtraum-bhf-sbb,Stadtraum Bahnhof SBB,needs_review,1,0.925,1.0,0.6233449095051833,1,needs_review,0.8,0.6233449095051833,high,tfidf_only: high thematic_score; TF IDF predicts actionable; LLM triage needs_review,Zusätzliche Bahnhofszugänge auf der Margarethenbrücke und am «Markthallenplatz»,The source mentions potential new tram stops and improved connections but lacks concrete evidence of TLM geometry updates.
tfidf_only,26,ann_0310,ag_strassenprojekte,https://www.ag.ch/de/themen/mobilitaet-verkehr/strasseninfrastruktur/strassenprojekte/muehlau-reussbruecke,JavaScript deaktiviert oder nicht unterstützt.,confirmed_relevant,1,0.36,0.38918918918918916,0.6177067205599087,1,needs_review,0.8,0.6177067205599087,high,tfidf_only: high thematic_score; TF IDF predicts actionable; LLM triage needs_review,"Die neue Brücke bietet Platz für einseitiges Trottoir, einen Velostreifen sowie für eine fünf Meter breite Fahrbahn ohne Mittellinie.",The source mentions the construction of a new bridge but lacks specific details about the geometry or topology changes that would affect the TLM road and path network.
tfidf_only,27,ann_0279,sg_mitwirkung_kantonsstrassen,https://www.sg.ch/bauen/tiefbau/mitwirkung-kantonsstrassenprojekte/mitwirkungsverfahren--abgelaufene-kantonsstrassenprojekte/oberuzwil--sanierung-bahnhofstrasse---b77-5-038-026--mitwirkung-.html,Oberuzwil: Sanierung Bahnhofstrasse - B77.5.038.026; Mitwirkung vom 21. März bis 21. April 2022,not_relevant,0,0.0,0.0,0.616551377700463,1,not_relevant,0.0,0.616551377700463,medium,"tfidf_only: TF IDF predicts actionable; LLM triage not_relevant, used only as downgrade signal","Die Bahnhofstrasse wird aufgrund des schlechten baulichen Zustandes totalsaniert. Im Weiteren wird die Strassenentwässerung erneuert, so dass sie den gesetzlichen Vorgaben entspricht.",The source describes road surfacing and drainage improvements without any concrete geometry or topology changes.
tfidf_only,28,ann_0216,sg_mitwirkung_kantonsstrassen,https://www.sg.ch/bauen/tiefbau/mitwirkung-kantonsstrassenprojekte/mitwirkungsverfahren--abgelaufene-kantonsstrassenprojekte/mels--behig--haltestelle-heiligkreuz--untergasse---o9-010-008-38.html,"Mels: BehiG, Haltestelle Heiligkreuz, Untergasse - O9.010.008.3801; Mitwirkung vom 19. Mai bis 19. Juni 2025",not_relevant,0,0.0,0.0,0.6133943193393866,1,not_relevant,0.0,0.6133943193393866,medium,"tfidf_only: TF IDF predicts actionable; LLM triage not_relevant, used only as downgrade signal",Die Bushaltestellen «Heiligkreuz Untergasse» in Fahrtrichtungen Flums und Sargans werden auf die Bedürfnisse des öffentlichen Verkehrs angepasst. Als Hauptanliegen wird die behindertengerechte Benutzung nach Vorgaben des Behindertengleichstellungsgesetzes (BehiG) umgesetzt. Die bestehenden Fahrbahnhaltestellen werden neu als Bushaltebuchten ausgebildet.,"The source describes modifications to bus stops and related infrastructure, including adjustments for accessibility and the creation of new bus bays. However, there is no mention of any changes to the road or path geometry that would require updating the TLM network."
tfidf_only,29,ann_0150,bs_bauprojekte_tiefbau,https://www.bs.ch/schwerpunkte/bauprojekte/seiten/bauprojekte-fuer-strassen-gruenanlagen-gewaesser/erneuerung-laupenring,Erneuerung Laupenring,needs_review,1,0.14,0.15135135135135136,0.609627735785117,1,needs_review,0.8,0.609627735785117,high,tfidf_only: weak thematic_score; TF IDF predicts actionable; LLM triage needs_review,"Velofahrende werden neu über die Quartierstrassen via Bernerring geführt. Der Velostreifen zwischen Marschalkenstrasse und Neubadstrasse wird aufgehoben, die Fahrbahnbreite zugunsten von neuen Grünflächen reduziert.","The source mentions changes that could potentially affect road geometry, but lacks concrete evidence confirming these changes."
tfidf_only,30,ann_0096,so_avt_projekte,https://so.ch/verwaltung/bau-und-justizdepartement/amt-fuer-verkehr-und-tiefbau/projekte/gesamtverkehrsprojekt-oensingen/,Gesamtverkehrsprojekt Oensingen - Kanton Solothurn,confirmed_relevant,1,0.308,0.33297297297297296,0.606878153604342,1,needs_review,0.8,0.606878153604342,high,tfidf_only: high thematic_score; TF IDF predicts actionable; LLM triage needs_review,Die heute durchs Dorf führende Kantonsstrasse wird an den südlichen Dorfrand und ins Industriegebiet verschoben.,"The source describes a planned relocation of the cantonal road to the south of the village and into the industrial area, which could imply a significant topology change. However, the project is still in the early planning phase, and there is no concrete confirmation of implementation."
tfidf_only,31,ann_0145,bs_bauprojekte_tiefbau,https://www.bs.ch/bauprojekte/bauprojekte-fuer-strassen-gruenanlagen-gewaesser/erneuerung-dreispitzknoten,Erneuerung Dreispitzknoten,needs_review,1,0.364,0.3935135135135135,0.6067456732715104,1,needs_review,0.8,0.6067456732715104,high,tfidf_only: high thematic_score; TF IDF predicts actionable; LLM triage needs_review,Künftig ziehen sich die von Basel-Landschaft kommenden Velostreifen in beide Richtungen entlang der ganzen Münchensteinerstrasse über die Kreuzung.,"The source mentions new bicycle lanes and some changes in bus stops, but these are not confirmed to have a physical geometry impact on the road network."
tfidf_only,32,ann_0122,zg_tba_strassenprojekte,https://zg.ch/de/planen-bauen/tiefbau/strassenprojekte/ks-p_ersatzneubau_stuetzmauer-lochboden-1_menzingen,"KS P, Ersatzneubau Stützmauer Lochboden 1, Menzingen",not_relevant,0,0.102,0.11027027027027025,0.6048146058392406,1,not_relevant,0.0,0.6048146058392406,medium,"tfidf_only: weak thematic_score; TF IDF predicts actionable; LLM triage not_relevant, used only as downgrade signal",Die bestehende Blockstein-Stützmauer Lochboden 1 an der Neuheimerstrasse in Edlibach ist in einem schlechten Zustand und muss ersetzt werden.,The source describes the replacement of an existing retaining wall with no mention of any changes to the road geometry or topology.
tfidf_only,33,ann_0286,ag_strassenprojekte,https://www.ag.ch/de/themen/mobilitaet-verkehr/strasseninfrastruktur/strassenprojekte/aarau-obere-vorstadt,JavaScript deaktiviert oder nicht unterstützt.,not_relevant,0,0.068,0.07351351351351351,0.6029138680839382,1,not_relevant,0.0,0.6029138680839382,medium,"tfidf_only: weak thematic_score; TF IDF predicts actionable; LLM triage not_relevant, used only as downgrade signal","Das Projekt wurde von Kanton, Stadt Aarau und der Eniwa AG gemeinsam geplant. Die Sanierung der Kantonsstrasse wird genutzt, um die Werkleitungen (Sauberwasser- und Abwasserleitungen der Stadt Aarau und Stromleitungen der Eniwa AG) zu erneuern.","The source describes road resurfacing, drainage, and other maintenance activities without any concrete geometry or topology updates."
tfidf_only,34,ann_0108,zg_tba_strassenprojekte,https://zg.ch/de/planen-bauen/tiefbau/strassenprojekte/fokusstudie_mobilitaet_aegerital,Fokusstudie Mobilität Ägerital,needs_review,1,0.033,0.03567567567567568,0.6002270310604018,1,not_relevant,0.0,0.6002270310604018,medium,"tfidf_only: TF IDF predicts actionable; LLM triage not_relevant, used only as downgrade signal",The document outlines plans for mobility concepts and infrastructure improvements but lacks specific details about road or path geometry changes.,The source describes planning activities and goals for mobility improvements but does not contain any concrete geometry or topology updates.
tfidf_only,35,ann_0228,be_region_seeland_berner_jura,https://www.kantonsstrassen-projekte.bvd.be.ch/de/start/region-seeland-berner-jura/radwegverbindung-bellmund-hermrigen.html,Radwegverbindung Bellmund - Hermrigen,confirmed_relevant,1,0.387,0.4183783783783784,0.5988704577935403,1,not_relevant,0.0,0.5988704577935403,high,"tfidf_only: high thematic_score; TF IDF predicts actionable; LLM triage not_relevant, used only as downgrade signal","The project involves resurfacing and adding cycling paths, but no specific geometry changes are mentioned.","The source describes planning and public participation for a cycling route, but does not contain any concrete evidence of a persistent TLM geometry update."
tfidf_only,36,ann_0189,sg_planauflagen_kantonsstrassen,https://www.sg.ch/bauen/tiefbau/oeffentliche-planauflagen-kantonsstrassenprojekte/abgeschlossene-planauflagen/garns--fgs-811--feuerwehrdepot---o9-010-005-2901--oeffentliche-p.html,"Gams: FGS 811, Feuerwehrdepot - O9.010.005.2901; Öffentliche Planauflage vom 25. März bis 23. April 2026",needs_review,1,0.0,0.0,0.5971771997449958,1,not_relevant,0.0,0.5971771997449958,medium,"tfidf_only: TF IDF predicts actionable; LLM triage not_relevant, used only as downgrade signal",No specific geometry or topology changes are mentioned.,The source text does not contain any information about road or path geometry updates.
tfidf_only,37,ann_0088,lu_vif_planung_studien,https://vif.lu.ch/kantonsstrassen/planung_studien/seetalstrasse_emmen_dorf,Neugestaltung Seetalstrasse Emmen Dorf - Kanton Luzern,needs_review,1,0.211,0.22810810810810808,0.5962430098832395,1,needs_review,0.8,0.5962430098832395,high,tfidf_only: weak thematic_score; TF IDF predicts actionable; LLM triage needs_review,"Das Planungsteam betrachtet dabei den gesamten Strassenraum im Abschnitt Ober-Grundhof bis Kreisel Flugzeugwerke von Fassade zu Fassade, also auch die Bauten und Anlagen beidseits der Seetalstrasse. Neue Radstreifen, Schutzinseln.","The source mentions potential improvements including new bike lanes and protective islands, but these are still in the planning phase and no concrete geometry updates have been confirmed."
tfidf_only,38,ann_0178,bs_bauprojekte_tiefbau,https://www.bs.ch/schwerpunkte/bauprojekte/seiten/bauprojekte-fuer-strassen-gruenanlagen-gewaesser/tram-margarethenverbindung,Tram Margarethenverbindung,needs_review,1,0.72,0.7783783783783783,0.595954515050347,1,needs_review,0.8,0.595954515050347,high,tfidf_only: high thematic_score; TF IDF predicts actionable; LLM triage needs_review,"Die Margarethenverbindung verbindet die Haltestellen Margarethen und Binningen, Dorenbach via Margarethenstich.","The source describes a tram connection project that could imply new tram tracks or alignments, but lacks concrete evidence of TLM road or path geometry updates."
tfidf_only,39,ann_0120,zg_tba_strassenprojekte,https://zg.ch/de/planen-bauen/tiefbau/strassenprojekte/instandsetzung_alte-lorzentobelbruecke,"Instandsetzung Alte Lorzentobelbrücke, Baar und Menzingen",not_relevant,0,0.223,0.24108108108108106,0.5950431061510341,1,not_relevant,0.0,0.5950431061510341,medium,"tfidf_only: weak thematic_score; TF IDF predicts actionable; LLM triage not_relevant, used only as downgrade signal","Die alte Lorzentobelbrücke ist in einem baulich schlechten Zustand... Mit der Instandsetzung der Brücke unter Beachtung denkmal-pflegerischer Aspekte ist eine weitere, unterhaltsarme Nutzung für die nächsten 75 Jahre gewährleistet.",The source describes maintenance and preservation work on the bridge without any indication of changes to the road or path network geometry or topology.
tfidf_only,40,ann_0177,bs_bauprojekte_tiefbau,https://www.bs.ch/schwerpunkte/bauprojekte/seiten/bauprojekte-fuer-strassen-gruenanlagen-gewaesser/tram-klybeck,Tram Klybeck,needs_review,1,0.444,0.48,0.5916646826748959,1,needs_review,0.8,0.5916646826748959,high,tfidf_only: high thematic_score; TF IDF predicts actionable; LLM triage needs_review,Die neue Tramstrecke schliesst im Riehenring am Abzweiger Horburgstrasse an das bestehende Tramnetz an. Die Strecke führt dann durch das Areal klybeckplus bis am Knoten Klybeckstrasse/Gärtnerstrasse.,The source mentions a new tram line but does not provide concrete evidence of any road or path geometry changes that would require a TLM update.
tfidf_only,41,ann_0213,sg_planauflagen_kantonsstrassen,https://www.sg.ch/bauen/tiefbau/oeffentliche-planauflagen-kantonsstrassenprojekte/laufende-planauflagen/flawil--geh--und-radweg-scheidwegkreisel--bogenstrasse---b79-5-0.html,"Flawil: Geh- und Radweg Scheidwegkreisel, Bogenstrasse - B79.5.010.017; Öffentliche Planauflage vom 22. April bis 21. Mai 2026",confirmed_relevant,1,0.275,0.2972972972972973,0.5832542282483837,1,not_relevant,0.0,0.5832542282483837,high,"tfidf_only: high thematic_score; TF IDF predicts actionable; LLM triage not_relevant, used only as downgrade signal",No specific geometry or topology changes are mentioned.,The source text describes an open planning period for a public announcement regarding a pedestrian and cycle path. It does not contain any concrete evidence of a TLM geometry update.
tfidf_only,42,ann_0123,zg_tba_strassenprojekte,https://zg.ch/de/planen-bauen/tiefbau/strassenprojekte/kollermuehle,KS 381 Nidfuren Schmittli,not_relevant,0,0.235,0.254054054054054,0.5755134373718708,1,not_relevant,0.0,0.5755134373718708,high,"tfidf_only: high thematic_score; TF IDF predicts actionable; LLM triage not_relevant, used only as downgrade signal","Strassensanierung, Kollermühle Alpenblick, Zug/Cham - Im Bereich Kollermühle wird ein lärmarmer und in der Grundwasserwanne bis Kreuzung Alpenblick ein konventioneller Deckbelag eingebaut.",The source describes road resurfacing and temporary traffic management without any concrete geometry or topology updates.
tfidf_only,43,ann_0293,ag_strasseninfrastruktur,https://www.ag.ch/de/themen/mobilitaet-verkehr/strasseninfrastruktur/tempo-30-zone,JavaScript deaktiviert oder nicht unterstützt.,not_relevant,0,0.155,0.16756756756756755,0.5745125561950285,1,not_relevant,0.0,0.5745125561950285,medium,"tfidf_only: weak thematic_score; TF IDF predicts actionable; LLM triage not_relevant, used only as downgrade signal",The source focuses on reducing speed limits and improving safety measures within residential areas.,"The source discusses the implementation of 30 km/h zones and their impact on traffic safety and quality of life, but does not mention any changes to the road or path geometry."
tfidf_only,44,ann_0151,bs_bauprojekte_tiefbau,https://www.bs.ch/bauprojekte/bauprojekte-fuer-strassen-gruenanlagen-gewaesser/erneuerung-lehenmattstrasse,Erneuerung Lehenmattstrasse,confirmed_relevant,1,0.353,0.3816216216216216,0.5628289416114493,1,needs_review,0.8,0.5628289416114493,high,tfidf_only: high thematic_score; TF IDF predicts actionable; LLM triage needs_review,"Der Velostreifen zwischen Nasenweg und Baldeggerstrasse, der im Gegenverkehr unter der Autobahn hindurchführt, wird zum abgetrennten Veloweg.","The source mentions the creation of an abgegrenzter Veloweg (separated bike path), which could imply a physical separation. However, the exact nature of the separation is not specified."
tfidf_only,45,ann_0250,be_region_berner_oberland,https://www.kantonsstrassen-projekte.bvd.be.ch/de/start/region-berner-oberland/sanierung-ortsdurchfahrt-matten.html,Sanierung Ortsdurchfahrt Matten,needs_review,1,0.0,0.0,0.5305009299337327,1,not_relevant,0.0,0.5305009299337327,medium,"tfidf_only: TF IDF predicts actionable; LLM triage not_relevant, used only as downgrade signal",Sanierung Strassenoberbau mit Ersatz der Randsteine und des Deckbelags,The source describes road surfacing and other non-geometric improvements.
tfidf_only,46,ann_0170,bs_bauprojekte_tiefbau,https://www.bs.ch/bauprojekte/tiefbauprojekte/projektwettbewerb-solitude-promenade,Projektwettbewerb Solitude-Promenade,needs_review,1,0.055,0.059459459459459456,0.5218865059141432,1,needs_review,0.8,0.5218865059141432,high,tfidf_only: weak thematic_score; TF IDF predicts actionable; LLM triage needs_review,Die beengten räumlichen Verhältnisse führen dabei zu gegenseitigen Behinderungen. Dies lässt sich nur durch bauliche Massnahmen verbessern.,"The source mentions the need for structural improvements along the Solitude-Promenade due to spatial constraints, but does not provide specific details about any confirmed geometry or topology changes."
tfidf_only,47,ann_0119,zg_tba_strassenprojekte,https://zg.ch/de/planen-bauen/tiefbau/strassenprojekte/draelikerstrasse,KS 381 Nidfuren Schmittli,not_relevant,0,0.05,0.05405405405405406,0.5132655676977104,1,not_relevant,0.0,0.5132655676977104,medium,"tfidf_only: weak thematic_score; TF IDF predicts actionable; LLM triage not_relevant, used only as downgrade signal",Vorbereitungsarbeiten und Einbau lärmarme Deckschicht im Abschnitt Chamerstrasse bis Kanalstrasse in Hünenberg.,"The source describes road resurfacing and installation of a noise-reducing deck layer, which does not affect the TLM geometry."
tfidf_only,48,ann_0281,sg_mitwirkung_kantonsstrassen,https://www.sg.ch/bauen/tiefbau/mitwirkung-kantonsstrassenprojekte/mitwirkungsverfahren--abgelaufene-kantonsstrassenprojekte/wil--bgk-konstanzerstrasse-bis-altersheim-rosengarten---b81-5-03.html,Wil: BGK Konstanzerstrasse bis Altersheim Rosengarten - B81.5.033.023.100; Mitwirkung vom 5. September bis 4. Oktober 2022,not_relevant,0,0.0,0.0,0.5094807002376858,1,not_relevant,0.0,0.5094807002376858,medium,"tfidf_only: TF IDF predicts actionable; LLM triage not_relevant, used only as downgrade signal",Für das Kantonsstrassenprojekt «Wil: BGK Konstanzerstrasse bis Altersheim Rosengarten - B81.5.033.023.100» wurde das Mitwirkungsverfahren durch die Stadt Wil vom 5. September bis 4. Oktober 2022 durchgeführt.,The source describes a planning process for a cantonal road project but does not contain any concrete evidence of a TLM geometry update.
tfidf_only,49,ann_0161,bs_bauprojekte_tiefbau,https://www.bs.ch/schwerpunkte/bauprojekte/seiten/bauprojekte-fuer-strassen-gruenanlagen-gewaesser/horburgpark-entwicklungskonzept,Horburgpark - Entwicklungskonzept,not_relevant,0,0.0,0.0,0.4984312897473142,0,not_relevant,0.0,0.4984312897473142,low,"tfidf_only: TF IDF uncertainty band; LLM triage not_relevant, used only as downgrade signal",Für die Aufwertung des Horburgparks ist ein sensibles Vorgehen unter Einbezug von Anwohnenden und des Quartiers erforderlich.,"The source describes a participatory process for developing a park improvement concept, but does not contain any concrete geometry or topology updates."
tfidf_only,50,ann_0291,ag_strasseninfrastruktur,https://www.ag.ch/de/themen/mobilitaet-verkehr/strasseninfrastruktur/bushaltestellen,JavaScript deaktiviert oder nicht unterstützt.,not_relevant,0,0.0,0.0,0.4940541264964889,0,not_relevant,0.0,0.4940541264964889,low,"tfidf_only: TF IDF uncertainty band; LLM triage not_relevant, used only as downgrade signal",The document focuses on the accessibility and legal requirements for bus stops but does not mention any changes to the road geometry.,The source discusses bus stop accessibility improvements and planning guidelines but does not contain any concrete evidence of TLM geometry updates.
tfidf_only,51,ann_0136,bs_bauprojekte_tiefbau,https://www.bs.ch/schwerpunkte/bauprojekte/seiten/bauprojekte-fuer-strassen-gruenanlagen-gewaesser/erlenmattpark,Erlenmattpark,not_relevant,0,0.028,0.03027027027027027,0.4880734239977379,0,not_relevant,0.0,0.4880734239977379,low,"tfidf_only: TF IDF uncertainty band; LLM triage not_relevant, used only as downgrade signal",The source text focuses on park development and amenities without mentioning any road or path network changes.,"The source describes the development and completion phases of the Erlenmattpark and its green area 'Im Triangel', focusing on park amenities, nature, sports facilities, art installations, and community involvement. There is no mention of any changes to the road or path network geometry or topology."
tfidf_only,52,ann_0313,sg_planauflagen_kantonsstrassen,https://www.sg.ch/bauen/tiefbau/oeffentliche-planauflagen-kantonsstrassenprojekte/laufende-planauflagen.html,Öffentliche Planauflage: laufende Kantonsstrassenprojekte,not_relevant,0,0.0,0.0,0.487767306766473,0,not_relevant,0.0,0.487767306766473,low,"tfidf_only: TF IDF uncertainty band; LLM triage not_relevant, used only as downgrade signal",The text provides links to project dossiers for further information but does not specify any concrete geometry or topology changes.,The source text is a general announcement about ongoing cantonal road projects and does not contain any specific information about road geometry or topology updates.
tfidf_only,53,ann_0006,so_media_2025_oktober,https://so.ch/verwaltung/staatskanzlei/medien/medienarchiv-2025/oktober/oktober-2025/news/gesamtverkehrsprojekt-oensingen-jetzt-startet-die-mitwirkung/,Gesamtverkehrsprojekt Oensingen: Jetzt startet die Mitwirkung - Kanton Solothurn,confirmed_relevant,1,0.512,0.5535135135135135,0.4683347191754111,0,needs_review,0.8,0.4683347191754111,medium,tfidf_only: high thematic_score; TF IDF uncertainty band; LLM triage needs_review,Demnach wird die heute durch den Ort führende Kantonsstrasse an den südlichen Dorfrand und ins Industriegebiet verlegt.,"The source mentions a planned relocation of the road, but there is no confirmed implementation timeline or detailed geometry information."
tfidf_only,54,ann_0210,sg_tiefbau,https://www.sg.ch/bauen/tiefbau/oeffentliche-planauflagen-kantonsstrassenprojekte.html,Öffentliche Planauflage Kantonsstrassenprojekte,not_relevant,0,0.227,0.2454054054054054,0.4660681282372454,0,needs_review,0.8,0.4660681282372454,low,tfidf_only: weak thematic_score; TF IDF uncertainty band; LLM triage needs_review,"Projects listed such as 'Geh- und Radweg Scheidwegkreisel, Bogenstrasse' suggest potential geometry changes, but lack concrete details.",The source lists several projects but does not provide enough detail to confirm any specific TLM geometry updates.
tfidf_only,55,ann_0337,sg_mitwirkung_kantonsstrassen,https://www.sg.ch/bauen/tiefbau/mitwirkung-kantonsstrassenprojekte/mitwirkungsverfahren--abgelaufene-kantonsstrassenprojekte/mels--laermsanierungsprojekt-mels--abschnitt-38-2---b38-7-038-00.html,"Mels: Lärmsanierungsprojekt Mels, Abschnitt 38.2 - B38.7.038.003; Mitwirkung vom 21. November bis 21. Dezember 2022",not_relevant,0,0.0,0.0,0.4396805234677804,0,not_relevant,0.0,0.4396805234677804,low,"tfidf_only: TF IDF uncertainty band; LLM triage not_relevant, used only as downgrade signal",Das Projekt sieht als Massnahmen an der Quelle einen lärmarmen Belag sowie eine Geschwindigkeitsreduktion vor.,"The source describes noise reduction measures including a quieter pavement and speed reduction, which do not involve any road geometry changes."
tfidf_only,56,ann_0297,sg_tiefbau,https://www.sg.ch/bauen/tiefbau/pv-anlagen-entlang-von-kantonsstrassen.html,PV-Anlagen entlang von Kantonsstrassen,not_relevant,0,0.0,0.0,0.4379497986158704,0,not_relevant,0.0,0.4379497986158704,low,"tfidf_only: TF IDF uncertainty band; LLM triage not_relevant, used only as downgrade signal",Die Regierung will das Potenzial von erneuerbarer Energie im Kanton St.Gallen ausschöpfen.,The source discusses the potential for installing photovoltaic panels along cantonal roads but does not mention any changes to the road geometry or topology.
tfidf_only,57,ann_0003,so_media_2023_mai,https://so.ch/verwaltung/staatskanzlei/medien/medienarchiv-2023/mai/mai-2023/news/mobilitaetskonzept-wasseramt-so-soll-sich-die-region-kuenftig-entwickeln/,Mobilitätskonzept Wasseramt: So soll sich die Region künftig entwickeln - Kanton Solothurn,needs_review,1,0.758,0.8194594594594594,0.433013629585846,0,needs_review,0.8,0.433013629585846,medium,tfidf_only: high thematic_score; TF IDF uncertainty band; LLM triage needs_review,"Die Untersuchung hat gezeigt, dass grosse Ausbauten wie die Umfahrung Gerlafingen Nord und der Tunnel Bleichenberg oder auch ein Vollautobahnanschluss Solothurn Süd aus übergeordneter und gesamtregionaler Sicht nicht zweckmässig sind und deshalb nicht weiterverfolgt werden sollen.","The source discusses future mobility concepts and plans, including potential improvements for cycling and public transport, but does not confirm any specific geometry or topology changes."
tfidf_only,58,ann_0010,so_media_2025_februar,https://so.ch/verwaltung/staatskanzlei/medien/medienarchiv-2025/februar/februar-2025/news/die-mobilitaetsdrehscheibe-bahnhof-solothurn-sued-nimmt-fahrt-auf/,Die Mobilitätsdrehscheibe Bahnhof Solothurn Süd nimmt Fahrt auf - Kanton Solothurn,confirmed_relevant,1,0.26,0.2810810810810811,0.4096519589711237,0,not_relevant,0.0,0.4096519589711237,low,"tfidf_only: high thematic_score; TF IDF uncertainty band; LLM triage not_relevant, used only as downgrade signal",The source text discusses planning and funding for the 'Mobility Hub Solothurn South' project but does not mention any specific road or path geometry changes.,The source describes planning and funding decisions for a mobility hub project without providing concrete geometry updates.
tfidf_only,59,ann_0004,so_media_2024_juli,https://so.ch/verwaltung/staatskanzlei/medien/medienarchiv-2024/juli/juli-2024/news/aarburgerstrasse-olten-deckbelagsarbeiten-unter-vollsperrung/,Aarburgerstrasse Olten: Deckbelagsarbeiten unter Vollsperrung - Kanton Solothurn,not_relevant,0,0.66,0.7135135135135136,0.4035250654035097,0,not_relevant,0.0,0.4035250654035097,low,"tfidf_only: high thematic_score; TF IDF uncertainty band; LLM triage not_relevant, used only as downgrade signal",Deckbelagsarbeiten (resurfacing) and Vollsperrung (full closure) with signalized detours.,The source describes road resurfacing and temporary traffic management without any concrete geometry or topology changes.
tfidf_only,60,ann_0184,ag_strasseninfrastruktur,https://www.ag.ch/de/themen/mobilitaet-verkehr/strasseninfrastruktur/strassenprojekte,JavaScript deaktiviert oder nicht unterstützt.,not_relevant,0,0.0,0.0,0.3998560758936396,0,not_relevant,0.0,0.3998560758936396,low,"tfidf_only: TF IDF uncertainty band; LLM triage not_relevant, used only as downgrade signal","Strassenprojekte Publiziert 19.06.25, 13:13 Uhr Drucken Eine Auswahl von aktuellen und geplanten Strassenprojekten mit Projektbeschrieb und Baukosten. Auch von Interesse Mobilitätsstrategie des Kantons Aargau Informationen und Videobotschaft von Regierungsrat Stephan Attiger zur Mobilitätsstrategie des Kantons Aargau",The source text describes published road projects and a mobility strategy but does not contain any specific information about confirmed road geometry or topology updates.
tfidf_only,61,ann_0218,ag_strasseninfrastruktur,https://www.ag.ch/de/themen/mobilitaet-verkehr/strasseninfrastruktur/integrales-management-system-ims,JavaScript deaktiviert oder nicht unterstützt.,not_relevant,0,0.0,0.0,0.3931524877330066,0,not_relevant,0.0,0.3931524877330066,low,"tfidf_only: TF IDF uncertainty band; LLM triage not_relevant, used only as downgrade signal",The document provides general information about the IMS system and does not mention any specific road or path geometry changes.,The source text contains no information about any road or path geometry updates.
tfidf_only,62,ann_0044,so_media_2024_mai,https://so.ch/verwaltung/staatskanzlei/medien/medienarchiv-2024/mai/mai-2024/news/sanierung-stadtmist-solothurn-probleme-mit-pfas-sind-loesbar/,Sanierung Stadtmist Solothurn: Probleme mit PFAS sind lösbar - Kanton Solothurn,not_relevant,0,0.028,0.03027027027027027,0.3781288497796699,0,not_relevant,0.0,0.3781288497796699,low,"tfidf_only: TF IDF uncertainty band; LLM triage not_relevant, used only as downgrade signal",Im Solothurner Stadtmist wurden polyfluorierte Alkylsubstanzen (PFAS) sowie schwach radioaktiv strahlendes Material nachgewiesen.,"The source discusses environmental issues related to the city waste site in Solothurn, including PFAS and radioactive materials. It does not mention any changes to the road or path network geometry."
tfidf_only,63,ann_0026,so_media_2023_august,https://so.ch/verwaltung/staatskanzlei/medien/medienarchiv-2023/august/august-2023/news/katasterschaetzung-totalrevision-geht-in-die-zweite-vernehmlassung/,Katasterschätzung: Totalrevision geht in die zweite Vernehmlassung - Kanton Solothurn,not_relevant,0,0.117,0.1264864864864865,0.3652883741797622,0,not_relevant,0.0,0.3652883741797622,low,"tfidf_only: weak thematic_score; TF IDF uncertainty band; LLM triage not_relevant, used only as downgrade signal","The text focuses on the revision of the cadastral assessment system and its impact on taxes, without mentioning any road or path geometry changes.","The source discusses the revision of the cadastral assessment system and related tax implications, with no mention of any changes to road or path geometries."
