mode,rank,annotation_id,source_id,url,title,triage_class,target_actionable,thematic_score_eval,thematic_score_norm,tfidf_actionable_probability,tfidf_actionable_prediction,llm_triage_class,llm_actionable_signal,confidence_proxy,final_review_priority,lead_reason,llm_evidence,llm_notes
tfidf_only,11,ann_0303,ag_strassenprojekte,https://www.ag.ch/de/themen/mobilitaet-verkehr/strasseninfrastruktur/strassenprojekte/unterkulm-boehlerknoten,JavaScript deaktiviert oder nicht unterstützt.,confirmed_relevant,1,0.392,0.4237837837837838,0.686801000846986,1,needs_review,0.8,0.686801000846986,high,tfidf_only: high thematic_score; TF IDF predicts actionable; LLM triage needs_review,Am Knoten Böhler (K242/K237) wird ein T-Knoten mit einer Lichtsignalanlage erstellt.,"The source mentions the creation of a T-Knoten at the Böhlerknoten, which could imply a topology change. However, the text does not provide enough detail to confirm if this will result in a persistent TLM geometry update."
tfidf_only,12,ann_0285,zh_geplante_strassenprojekte,https://www.zh.ch/de/planen-bauen/tiefbau/geplante-strassenprojekte/strassenprojekt-regensdorf-bahnhof-nord.html,Geplantes Strassenprojekt Regensdorf Bahnhof Nord,confirmed_relevant,1,0.33,0.3567567567567568,0.6767282883313765,1,needs_review,0.8,0.6767282883313765,high,tfidf_only: high thematic_score; TF IDF predicts actionable; LLM triage needs_review,"Der Kreisel Ostring/Feldstrasse wird in eine Kreuzung mit Lichtsignalanlage umgebaut, an der der öffentliche Verkehr bevorzugt wird.","The source mentions several planned improvements including new bus stops, improved pedestrian and cyclist infrastructure, and changes to traffic signals, but lacks concrete evidence of any persistent TLM geometry updates."
tfidf_only,13,ann_0199,be_region_berner_mittelland,https://www.kantonsstrassen-projekte.bvd.be.ch/de/start/region-berner-mittelland/sanierung-ortsdurchfahrt-muensingen.html,Sanierung Ortsdurchfahrt Münsingen,not_relevant,0,0.1,0.10810810810810811,0.6756058676544208,1,needs_review,0.8,0.6756058676544208,high,tfidf_only: weak thematic_score; TF IDF predicts actionable; LLM triage needs_review,Das Teilprojekt Tägertschistrasse wird vom 02.02.2026 03.03.2026 öffentlich aufgelegt. Die Umsetzung ist für 2027 geplant.,"The source mentions planned changes for the Tägertschistrasse in 2027, but does not provide enough detail about the specific geometry or topology changes."
tfidf_only,14,ann_0347,zh_geplante_strassenprojekte,https://www.zh.ch/de/planen-bauen/tiefbau/geplante-strassenprojekte/geplantes-strassenprojekt-regensdorf.html,Geplantes Strassenprojekt Regensdorf Affolternstrasse,confirmed_relevant,1,0.838,0.9059459459459459,0.6718296919889245,1,needs_review,0.8,0.6718296919889245,high,tfidf_only: high thematic_score; TF IDF predicts actionable; LLM triage needs_review,"Die Affolternstrasse wird zwischen der Watterstrasse und der Stadtgrenze Zürich erneuert, dabei verschmälert und in beide Fahrtrichtungen mit einem Radstreifen ergänzt.","The source mentions road narrowing and widening, but does not provide enough evidence to confirm a persistent TLM geometry update."
tfidf_only,15,ann_0324,sg_mitwirkung_kantonsstrassen,https://www.sg.ch/bauen/tiefbau/mitwirkung-kantonsstrassenprojekte/mitwirkungsverfahren--abgelaufene-kantonsstrassenprojekte/mels--strassenraumgestaltung-wangserstrasse---b38-2-073-010--mit.html,Mels: Strassenraumgestaltung Wangserstrasse - B38.2.073.010; Mitwirkung vom 21. März bis 21. April 2022,confirmed_relevant,1,0.078,0.08432432432432432,0.6617144617734937,1,needs_review,0.8,0.6617144617734937,high,tfidf_only: weak thematic_score; TF IDF predicts actionable; LLM triage needs_review,"Das vorliegende Projekt umfasst ausserorts von der bestehenden Walchi-Kreuzung bis zum Eingangstor der Gemeinde Mels eine 6,50 Meter breite Fahrbahn mit einem einseitigen, kombinierten Geh- und Radweg von 3,50 Meter Breite auf der südlichen Seite.","The source mentions road space design improvements including widened sidewalks and a combined bike and pedestrian path, but lacks concrete evidence of geometry or topology changes."
tfidf_only,16,ann_0202,be_region_berner_mittelland,https://www.kantonsstrassen-projekte.bvd.be.ch/de/start/region-berner-mittelland/neubau-strassenueberfuehrung-bolligenstrasse-bern.html,Neubau Strassenüberführung Bolligenstrasse Bern,confirmed_relevant,1,0.347,0.3751351351351351,0.6558512708017075,1,confirmed_relevant,1.0,0.6558512708017075,high,tfidf_only: high thematic_score; TF IDF predicts actionable; LLM triage confirmed_relevant,"Die Brücke wird aber auch breiter werden, da für den Langsamverkehr (Fuss- und Veloverkehr) mehr Platz zur Verfügung stehen wird. Die Brückenspannweite wird von heute 17 m auf 31 m verlängert, damit die fünf Gleise überquert werden können.",Concrete geometry changes are planned including lengthening and widening of the bridge.
tfidf_only,17,ann_0255,be_region_berner_mittelland,https://www.kantonsstrassen-projekte.bvd.be.ch/de/start/region-berner-mittelland/neue-haltestelle-guisanplatz-bern.html,Neue Haltestelle Guisanplatz Bern,needs_review,1,0.0,0.0,0.6403424301171763,1,needs_review,0.8,0.6403424301171763,high,tfidf_only: TF IDF predicts actionable; LLM triage needs_review,Die Tramhaltestelle Guisanplatz im Norden von Bern soll ab 2026 an die Papiermühlestrasse verschoben werden.,The source mentions a tram stop relocation but lacks concrete evidence of road geometry changes.
tfidf_only,18,ann_0231,be_region_berner_oberland,https://www.kantonsstrassen-projekte.bvd.be.ch/de/start/region-berner-oberland/ersatz-alpbachbruecke-hasliberg.html,Ersatz Alpbachbrücke Hasliberg,confirmed_relevant,1,0.038,0.04108108108108108,0.6371072630757274,1,confirmed_relevant,1.0,0.6371072630757274,high,tfidf_only: TF IDF predicts actionable; LLM triage confirmed_relevant,Die Brücke und die anschliessenden Lehnen werden bis Ende 2027 durch eine neue Brücke mit einer direkteren Linienführung ersetzt.,The source indicates that the existing bridge will be replaced with a new one having a more direct alignment.
tfidf_only,19,ann_0115,zg_tba_strassenprojekte,https://zg.ch/de/planen-bauen/tiefbau/strassenprojekte/ks-f_hinterbertstrasse_fg-uebergang_cham,"KS F, Hinterbergstrasse, FG-Übergang, Cham",needs_review,1,0.446,0.4821621621621621,0.6366270347408041,1,not_relevant,0.0,0.6366270347408041,high,"tfidf_only: high thematic_score; TF IDF predicts actionable; LLM triage not_relevant, used only as downgrade signal","Mit dem Neubau des Trottoirs und des Fussgängerübergangs an der Hinterbergstrasse in Cham soll die Verkehrssicherheit, für die zu Fuss Gehenden zwischen der SBB-Station Rigiblick Steinhausen und dem Industriegebiet Cham erhöht werden.","The source describes road surfacing, pedestrian crossing, and lighting improvements without any concrete geometry or topology updates."
tfidf_only,20,ann_0129,zg_tba_strassenprojekte,https://zg.ch/de/planen-bauen/tiefbau/strassenprojekte/ks-381-nidfuren,KS 381 Nidfuren Schmittli,confirmed_relevant,1,0.47,0.508108108108108,0.6366262711097465,1,needs_review,0.8,0.6366262711097465,high,tfidf_only: high thematic_score; TF IDF predicts actionable; LLM triage needs_review,Mit der Sanierung und dem Ausbau der Kantonsstrasse 381 zwischen Nidfuren und Schmittli wurde die Erreichbarkeit der umliegenden Gemeinden und des Ägeritals langfristig gesichert und verbessert.,"The source mentions road widening, curve adjustments, and the construction of a new bridge, which could imply geometry changes. However, there is no explicit confirmation of these changes being implemented."
tfidf_only,21,ann_0106,zg_tba_strassenprojekte,https://zg.ch/de/planen-bauen/tiefbau/strassenprojekte/denkmal-morgarten,"KS 381, Denkmal Morgarten, Oberägeri",confirmed_relevant,1,0.547,0.5913513513513514,0.635742570293387,1,not_relevant,0.0,0.635742570293387,high,"tfidf_only: high thematic_score; TF IDF predicts actionable; LLM triage not_relevant, used only as downgrade signal","Das seeseitige Trottoir wird für einen durchgehenden Rad- und Gehweg auf rund 3,5 m verbreitert. Das bergseitige Trottoir wird um rund 140 m erweitert, so dass eine durchgehende Verbindung zum Schulhaus Morgarten entsteht.","The source describes road surfacing, widening, and accessibility improvements without any concrete geometry or topology updates."
tfidf_only,22,ann_0114,zg_tba_strassenprojekte,https://zg.ch/de/planen-bauen/tiefbau/strassenprojekte/instandsetzung-und-verbreiterung-der-lorzenbruecke-der-strasse-k-in-baar,"KS K, Instandsetzung Lorzenbrücke Strasse K, Baar",confirmed_relevant,1,0.562,0.6075675675675676,0.6342467382973666,1,needs_review,0.8,0.6342467382973666,high,tfidf_only: high thematic_score; TF IDF predicts actionable; LLM triage needs_review,Bau einer neuen Radwegunterführung längs der Lorze unter der Kantonsstrasse K. Verbesserung der Querung für zu Fuss Gehende auf der Höhe der Mühlegasse mit einer Mittelinsel.,"The source mentions a new bike underpass and a pedestrian crossing improvement with a central island, which could imply a geometry change, but the confirmation is not strong enough."
tfidf_only,23,ann_0312,sg_mitwirkung_kantonsstrassen,https://www.sg.ch/bauen/tiefbau/mitwirkung-kantonsstrassenprojekte/mitwirkungsverfahren--abgelaufene-kantonsstrassenprojekte/nesslau--bruecke-dieziesbach---k013-34-963-485-0--mitwirkung-vom.html,Nesslau: Brücke Dieziesbach K013 34.963.485.00; Mitwirkung vom 12. Januar bis 12. Februar 2026,not_relevant,0,0.0,0.0,0.6302996304462773,1,not_relevant,0.0,0.6302996304462773,medium,"tfidf_only: TF IDF predicts actionable; LLM triage not_relevant, used only as downgrade signal",Die Brücke über den Dieziesbach liegt an der Kantonsstrasse Nr. 13 zwischen Nesslau und Stein bei km 34.963. Sie wurde im Jahr 1976 gebaut und zuletzt 1998 instandgesetzt. Im Hinblick auf die geplante Erneuerung des Strassenbelags im Jahr 2027 wurde die Brücke eingehend überprüft.,The source describes planned maintenance and resurfacing work on an existing bridge without any indication of changes to the road geometry or topology.
tfidf_only,24,ann_0111,zg_tba_strassenprojekte,https://zg.ch/de/planen-bauen/tiefbau/strassenprojekte/ks-j_lorze-steinhauserstrasse_baar-zug,"KS J, Lorze Steinhauserstrasse, Baar/Zug",confirmed_relevant,1,0.371,0.40108108108108104,0.6261818809957453,1,needs_review,0.8,0.6261818809957453,high,tfidf_only: high thematic_score; TF IDF predicts actionable; LLM triage needs_review,Zur Verbesserung des Langsamverkehrs ist ein Rad-/Gehweg und bei der Lorze eine sichere ebenerdige Querung der Schochenmühlestrasse sowie eine Rad-/Gehwegunterführung geplant.,"The source mentions the creation of a new bike/pedestrian path, but lacks specific geometry details."
tfidf_only,25,ann_0174,bs_bauprojekte_tiefbau,https://www.bs.ch/schwerpunkte/bauprojekte/seiten/bauprojekte-fuer-strassen-gruenanlagen-gewaesser/stadtraum-bhf-sbb,Stadtraum Bahnhof SBB,needs_review,1,0.925,1.0,0.6233449095051833,1,needs_review,0.8,0.6233449095051833,high,tfidf_only: high thematic_score; TF IDF predicts actionable; LLM triage needs_review,Zusätzliche Bahnhofszugänge auf der Margarethenbrücke und am «Markthallenplatz»,"The source discusses plans for new entrances and improved connections around the Basel SBB station, including a new 'Markthallenplatz' and changes to the Margarethenbrücke. However, there is no concrete confirmation that these changes will result in physical modifications to the road network geometry or topology."
tfidf_only,26,ann_0310,ag_strassenprojekte,https://www.ag.ch/de/themen/mobilitaet-verkehr/strasseninfrastruktur/strassenprojekte/muehlau-reussbruecke,JavaScript deaktiviert oder nicht unterstützt.,confirmed_relevant,1,0.36,0.38918918918918916,0.6177067205599087,1,needs_review,0.8,0.6177067205599087,high,tfidf_only: high thematic_score; TF IDF predicts actionable; LLM triage needs_review,"Die Pfeiler der bestehenden Brücke werden auf die heutigen Erfordernisse ertüchtigt, instandgesetzt und zum Teil weiterbenützt. Der Brückenüberbau hingegen wird durch einen neuen Trogträger aus Stahl ersetzt.",The source mentions a new bridge design but lacks concrete evidence of a geometry or topology change that would require a TLM update.
tfidf_only,27,ann_0279,sg_mitwirkung_kantonsstrassen,https://www.sg.ch/bauen/tiefbau/mitwirkung-kantonsstrassenprojekte/mitwirkungsverfahren--abgelaufene-kantonsstrassenprojekte/oberuzwil--sanierung-bahnhofstrasse---b77-5-038-026--mitwirkung-.html,Oberuzwil: Sanierung Bahnhofstrasse - B77.5.038.026; Mitwirkung vom 21. März bis 21. April 2022,not_relevant,0,0.0,0.0,0.616551377700463,1,not_relevant,0.0,0.616551377700463,medium,"tfidf_only: TF IDF predicts actionable; LLM triage not_relevant, used only as downgrade signal",Die Bahnhofstrasse wird aufgrund des schlechten baulichen Zustandes totalsaniert.,The source describes road resurfacing and improvements without any concrete geometry or topology updates.
tfidf_only,28,ann_0216,sg_mitwirkung_kantonsstrassen,https://www.sg.ch/bauen/tiefbau/mitwirkung-kantonsstrassenprojekte/mitwirkungsverfahren--abgelaufene-kantonsstrassenprojekte/mels--behig--haltestelle-heiligkreuz--untergasse---o9-010-008-38.html,"Mels: BehiG, Haltestelle Heiligkreuz, Untergasse - O9.010.008.3801; Mitwirkung vom 19. Mai bis 19. Juni 2025",not_relevant,0,0.0,0.0,0.6133943193393866,1,not_relevant,0.0,0.6133943193393866,medium,"tfidf_only: TF IDF predicts actionable; LLM triage not_relevant, used only as downgrade signal",Die Bushaltestellen «Heiligkreuz Untergasse» in Fahrtrichtungen Flums und Sargans werden auf die Bedürfnisse des öffentlichen Verkehrs angepasst.,"The source describes modifications to bus stops and related infrastructure, including adjustments for accessibility and the creation of new bus bays. However, there is no mention of any changes to the road or path geometry that would require updating the TLM network."
tfidf_only,29,ann_0150,bs_bauprojekte_tiefbau,https://www.bs.ch/schwerpunkte/bauprojekte/seiten/bauprojekte-fuer-strassen-gruenanlagen-gewaesser/erneuerung-laupenring,Erneuerung Laupenring,needs_review,1,0.14,0.15135135135135136,0.609627735785117,1,needs_review,0.8,0.609627735785117,high,tfidf_only: weak thematic_score; TF IDF predicts actionable; LLM triage needs_review,"Velofahrende werden neu über die Quartierstrassen via Bernerring geführt. Der Velostreifen zwischen Marschalkenstrasse und Neubadstrasse wird aufgehoben, die Fahrbahnbreite zugunsten von neuen Grünflächen reduziert.","The source mentions changes to the Laupenring that could potentially affect road geometry, but the details provided are not sufficient to confirm a persistent TLM geometry update."
tfidf_only,30,ann_0096,so_avt_projekte,https://so.ch/verwaltung/bau-und-justizdepartement/amt-fuer-verkehr-und-tiefbau/projekte/gesamtverkehrsprojekt-oensingen/,Gesamtverkehrsprojekt Oensingen - Kanton Solothurn,confirmed_relevant,1,0.308,0.33297297297297296,0.606878153604342,1,needs_review,0.8,0.606878153604342,high,tfidf_only: high thematic_score; TF IDF predicts actionable; LLM triage needs_review,Die heute durchs Dorf führende Kantonsstrasse wird an den südlichen Dorfrand und ins Industriegebiet verschoben.,"The source describes a planned relocation of the cantonal road to the south of the village, which could imply a significant topology change. However, the project is still in the planning phase and no concrete implementation details are provided."
tfidf_only,31,ann_0145,bs_bauprojekte_tiefbau,https://www.bs.ch/bauprojekte/bauprojekte-fuer-strassen-gruenanlagen-gewaesser/erneuerung-dreispitzknoten,Erneuerung Dreispitzknoten,needs_review,1,0.364,0.3935135135135135,0.6067456732715104,1,needs_review,0.8,0.6067456732715104,high,tfidf_only: high thematic_score; TF IDF predicts actionable; LLM triage needs_review,Künftig ziehen sich die von Basel-Landschaft kommenden Velostreifen in beide Richtungen entlang der ganzen Münchensteinerstrasse über die Kreuzung.,"The source mentions new velostreifen (bike lanes) that could potentially be physically separated, but there is no concrete evidence of a geometry or topology change."
tfidf_only,32,ann_0122,zg_tba_strassenprojekte,https://zg.ch/de/planen-bauen/tiefbau/strassenprojekte/ks-p_ersatzneubau_stuetzmauer-lochboden-1_menzingen,"KS P, Ersatzneubau Stützmauer Lochboden 1, Menzingen",not_relevant,0,0.102,0.11027027027027025,0.6048146058392406,1,not_relevant,0.0,0.6048146058392406,medium,"tfidf_only: weak thematic_score; TF IDF predicts actionable; LLM triage not_relevant, used only as downgrade signal",Die bestehende Blockstein-Stützmauer Lochboden 1 an der Neuheimerstrasse in Edlibach ist in einem schlechten Zustand und muss ersetzt werden.,The source describes the replacement of an existing retaining wall with no mention of any road or path geometry changes.
tfidf_only,33,ann_0286,ag_strassenprojekte,https://www.ag.ch/de/themen/mobilitaet-verkehr/strasseninfrastruktur/strassenprojekte/aarau-obere-vorstadt,JavaScript deaktiviert oder nicht unterstützt.,not_relevant,0,0.068,0.07351351351351351,0.6029138680839382,1,not_relevant,0.0,0.6029138680839382,medium,"tfidf_only: weak thematic_score; TF IDF predicts actionable; LLM triage not_relevant, used only as downgrade signal","Das Projekt wurde von Kanton, Stadt Aarau und der Eniwa AG gemeinsam geplant. Die Sanierung der Kantonsstrasse wird genutzt, um die Werkleitungen (Sauberwasser- und Abwasserleitungen der Stadt Aarau und Stromleitungen der Eniwa AG) zu erneuern.","The source describes road resurfacing, drainage, and other maintenance activities without any concrete geometry or topology updates."
tfidf_only,34,ann_0108,zg_tba_strassenprojekte,https://zg.ch/de/planen-bauen/tiefbau/strassenprojekte/fokusstudie_mobilitaet_aegerital,Fokusstudie Mobilität Ägerital,needs_review,1,0.033,0.03567567567567568,0.6002270310604018,1,not_relevant,0.0,0.6002270310604018,medium,"tfidf_only: TF IDF predicts actionable; LLM triage not_relevant, used only as downgrade signal",The document outlines the goals of the mobility study for the Ägerital region but does not mention any specific road or path geometry changes.,The source describes a mobility study and its objectives without providing any concrete geometry or topology updates.
tfidf_only,35,ann_0228,be_region_seeland_berner_jura,https://www.kantonsstrassen-projekte.bvd.be.ch/de/start/region-seeland-berner-jura/radwegverbindung-bellmund-hermrigen.html,Radwegverbindung Bellmund - Hermrigen,confirmed_relevant,1,0.387,0.4183783783783784,0.5988704577935403,1,not_relevant,0.0,0.5988704577935403,high,"tfidf_only: high thematic_score; TF IDF predicts actionable; LLM triage not_relevant, used only as downgrade signal","The project focuses on improving cycling and pedestrian infrastructure through resurfacing and adding new paths, but there is no mention of any significant geometry or topology changes.",The source describes planning and maintenance activities without any concrete geometry or topology updates.
tfidf_only,36,ann_0189,sg_planauflagen_kantonsstrassen,https://www.sg.ch/bauen/tiefbau/oeffentliche-planauflagen-kantonsstrassenprojekte/abgeschlossene-planauflagen/garns--fgs-811--feuerwehrdepot---o9-010-005-2901--oeffentliche-p.html,"Gams: FGS 811, Feuerwehrdepot - O9.010.005.2901; Öffentliche Planauflage vom 25. März bis 23. April 2026",needs_review,1,0.0,0.0,0.5971771997449958,1,not_relevant,0.0,0.5971771997449958,medium,"tfidf_only: TF IDF predicts actionable; LLM triage not_relevant, used only as downgrade signal",No specific road or path geometry changes are mentioned.,The source text describes an open-plan notice period for a fire station depot project and does not contain any specific information about road or path geometry updates.
tfidf_only,37,ann_0088,lu_vif_planung_studien,https://vif.lu.ch/kantonsstrassen/planung_studien/seetalstrasse_emmen_dorf,Neugestaltung Seetalstrasse Emmen Dorf - Kanton Luzern,needs_review,1,0.211,0.22810810810810808,0.5962430098832395,1,not_relevant,0.0,0.5962430098832395,medium,"tfidf_only: weak thematic_score; TF IDF predicts actionable; LLM triage not_relevant, used only as downgrade signal","The source mentions plans for new bike lanes, protective islands, and other improvements but does not confirm any persistent geometry changes.","The source describes planning activities and improvements like new bike lanes and protective islands, but lacks concrete evidence of persistent TLM geometry updates."
tfidf_only,38,ann_0178,bs_bauprojekte_tiefbau,https://www.bs.ch/schwerpunkte/bauprojekte/seiten/bauprojekte-fuer-strassen-gruenanlagen-gewaesser/tram-margarethenverbindung,Tram Margarethenverbindung,needs_review,1,0.72,0.7783783783783783,0.595954515050347,1,needs_review,0.8,0.595954515050347,high,tfidf_only: high thematic_score; TF IDF predicts actionable; LLM triage needs_review,"Die Margarethenverbindung verbindet die Haltestellen Margarethen und Binningen, Dorenbach via Margarethenstich.","The source describes a tram connection project that could imply new tram tracks or alignments, but lacks concrete evidence of TLM geometry updates."
tfidf_only,39,ann_0120,zg_tba_strassenprojekte,https://zg.ch/de/planen-bauen/tiefbau/strassenprojekte/instandsetzung_alte-lorzentobelbruecke,"Instandsetzung Alte Lorzentobelbrücke, Baar und Menzingen",not_relevant,0,0.223,0.24108108108108106,0.5950431061510341,1,not_relevant,0.0,0.5950431061510341,medium,"tfidf_only: weak thematic_score; TF IDF predicts actionable; LLM triage not_relevant, used only as downgrade signal","Die alte Lorzentobelbrücke ist in einem baulich schlechten Zustand. Mit der Instandsetzung der Brücke unter Beachtung denkmal-pflegerischer Aspekte ist eine weitere, unterhaltsarme Nutzung für die nächsten 75 Jahre gewährleistet.",The source describes maintenance and preservation work on the bridge without any indication of changes to the road or path network geometry or topology.
tfidf_only,40,ann_0177,bs_bauprojekte_tiefbau,https://www.bs.ch/schwerpunkte/bauprojekte/seiten/bauprojekte-fuer-strassen-gruenanlagen-gewaesser/tram-klybeck,Tram Klybeck,needs_review,1,0.444,0.48,0.5916646826748959,1,needs_review,0.8,0.5916646826748959,high,tfidf_only: high thematic_score; TF IDF predicts actionable; LLM triage needs_review,Die neue Tramstrecke schliesst im Riehenring am Abzweiger Horburgstrasse an das bestehende Tramnetz an.,The source describes a tram line extension but lacks concrete evidence of road or path geometry updates.
tfidf_only,41,ann_0213,sg_planauflagen_kantonsstrassen,https://www.sg.ch/bauen/tiefbau/oeffentliche-planauflagen-kantonsstrassenprojekte/laufende-planauflagen/flawil--geh--und-radweg-scheidwegkreisel--bogenstrasse---b79-5-0.html,"Flawil: Geh- und Radweg Scheidwegkreisel, Bogenstrasse - B79.5.010.017; Öffentliche Planauflage vom 22. April bis 21. Mai 2026",confirmed_relevant,1,0.275,0.2972972972972973,0.5832542282483837,1,needs_review,0.8,0.5832542282483837,high,tfidf_only: high thematic_score; TF IDF predicts actionable; LLM triage needs_review,Öffentliche Planauflage vom 22. April bis 21. Mai 2026,The source describes an open planning period for a public announcement regarding a pedestrian and cycle path project. It does not contain any concrete geometry or topology updates.
tfidf_only,42,ann_0123,zg_tba_strassenprojekte,https://zg.ch/de/planen-bauen/tiefbau/strassenprojekte/kollermuehle,KS 381 Nidfuren Schmittli,not_relevant,0,0.235,0.254054054054054,0.5755134373718708,1,not_relevant,0.0,0.5755134373718708,high,"tfidf_only: high thematic_score; TF IDF predicts actionable; LLM triage not_relevant, used only as downgrade signal","Strassensanierung, Kollermühle Alpenblick, Zug/Cham - Im Bereich Kollermühle wird ein lärmarmer und in der Grundwasserwanne bis Kreuzung Alpenblick ein konventioneller Deckbelag eingebaut.",The source describes road resurfacing and temporary traffic management without any concrete geometry or topology updates.
tfidf_only,43,ann_0293,ag_strasseninfrastruktur,https://www.ag.ch/de/themen/mobilitaet-verkehr/strasseninfrastruktur/tempo-30-zone,JavaScript deaktiviert oder nicht unterstützt.,not_relevant,0,0.155,0.16756756756756755,0.5745125561950285,1,not_relevant,0.0,0.5745125561950285,medium,"tfidf_only: weak thematic_score; TF IDF predicts actionable; LLM triage not_relevant, used only as downgrade signal","Das Ziel von Tempo-30-Zonen ist es, die Sicherheit und die Wohnqualität in Quartieren zu erhöhen.",The source discusses the implementation of 30 km/h zones which involve changes in speed limits and traffic behavior but does not mention any changes to the road or path geometry.
tfidf_only,44,ann_0151,bs_bauprojekte_tiefbau,https://www.bs.ch/bauprojekte/bauprojekte-fuer-strassen-gruenanlagen-gewaesser/erneuerung-lehenmattstrasse,Erneuerung Lehenmattstrasse,confirmed_relevant,1,0.353,0.3816216216216216,0.5628289416114493,1,needs_review,0.8,0.5628289416114493,high,tfidf_only: high thematic_score; TF IDF predicts actionable; LLM triage needs_review,"Der Velostreifen zwischen Nasenweg und Baldeggerstrasse, der im Gegenverkehr unter der Autobahn hindurchführt, wird zum abgetrennten Veloweg. Der Velostreifen in Richtung St. Jakob wird auf 1,7 Meter verbreitert.","The source mentions the transformation of a bicycle lane into an isolated bicycle path and widening of another bicycle lane, which could imply a geometry change. However, there is no explicit confirmation that these changes will definitely be implemented."
tfidf_only,45,ann_0250,be_region_berner_oberland,https://www.kantonsstrassen-projekte.bvd.be.ch/de/start/region-berner-oberland/sanierung-ortsdurchfahrt-matten.html,Sanierung Ortsdurchfahrt Matten,needs_review,1,0.0,0.0,0.5305009299337327,1,not_relevant,0.0,0.5305009299337327,medium,"tfidf_only: TF IDF predicts actionable; LLM triage not_relevant, used only as downgrade signal",Sanierung Strassenoberbau mit Ersatz der Randsteine und des Deckbelags,The source describes road surfacing and other non-geometric improvements.
tfidf_only,46,ann_0170,bs_bauprojekte_tiefbau,https://www.bs.ch/bauprojekte/tiefbauprojekte/projektwettbewerb-solitude-promenade,Projektwettbewerb Solitude-Promenade,needs_review,1,0.055,0.059459459459459456,0.5218865059141432,1,needs_review,0.8,0.5218865059141432,high,tfidf_only: weak thematic_score; TF IDF predicts actionable; LLM triage needs_review,Das Projekt «MULTITUDE» gewinnt den anonymen Wettbewerb zur Umgestaltung der Solitude-Promenade.,"The source describes a design competition and potential future improvements along the Solitude-Promenade, but lacks concrete evidence of specific geometry or topology changes."
tfidf_only,47,ann_0119,zg_tba_strassenprojekte,https://zg.ch/de/planen-bauen/tiefbau/strassenprojekte/draelikerstrasse,KS 381 Nidfuren Schmittli,not_relevant,0,0.05,0.05405405405405406,0.5132655676977104,1,not_relevant,0.0,0.5132655676977104,medium,"tfidf_only: weak thematic_score; TF IDF predicts actionable; LLM triage not_relevant, used only as downgrade signal",Vorbereitungsarbeiten und Einbau lärmarme Deckschicht im Abschnitt Chamerstrasse bis Kanalstrasse in Hünenberg.,"The source describes road resurfacing and installation of a noise-reducing deck layer, which does not affect the TLM geometry."
tfidf_only,48,ann_0281,sg_mitwirkung_kantonsstrassen,https://www.sg.ch/bauen/tiefbau/mitwirkung-kantonsstrassenprojekte/mitwirkungsverfahren--abgelaufene-kantonsstrassenprojekte/wil--bgk-konstanzerstrasse-bis-altersheim-rosengarten---b81-5-03.html,Wil: BGK Konstanzerstrasse bis Altersheim Rosengarten - B81.5.033.023.100; Mitwirkung vom 5. September bis 4. Oktober 2022,not_relevant,0,0.0,0.0,0.5094807002376858,1,not_relevant,0.0,0.5094807002376858,medium,"tfidf_only: TF IDF predicts actionable; LLM triage not_relevant, used only as downgrade signal",Für das Kantonsstrassenprojekt «Wil: BGK Konstanzerstrasse bis Altersheim Rosengarten - B81.5.033.023.100» wurde das Mitwirkungsverfahren durch die Stadt Wil vom 5. September bis 4. Oktober 2022 durchgeführt.,The source describes a planning process for a cantonal road project but does not contain any concrete evidence of a TLM geometry update.
tfidf_only,49,ann_0161,bs_bauprojekte_tiefbau,https://www.bs.ch/schwerpunkte/bauprojekte/seiten/bauprojekte-fuer-strassen-gruenanlagen-gewaesser/horburgpark-entwicklungskonzept,Horburgpark - Entwicklungskonzept,not_relevant,0,0.0,0.0,0.4984312897473142,0,not_relevant,0.0,0.4984312897473142,low,"tfidf_only: TF IDF uncertainty band; LLM triage not_relevant, used only as downgrade signal",Für die Aufwertung des Horburgparks ist ein sensibles Vorgehen unter Einbezug von Anwohnenden und des Quartiers erforderlich.,"The source describes a participatory process for developing a park improvement concept, which does not contain any concrete geometry or topology updates."
tfidf_only,50,ann_0291,ag_strasseninfrastruktur,https://www.ag.ch/de/themen/mobilitaet-verkehr/strasseninfrastruktur/bushaltestellen,JavaScript deaktiviert oder nicht unterstützt.,not_relevant,0,0.0,0.0,0.4940541264964889,0,not_relevant,0.0,0.4940541264964889,low,"tfidf_only: TF IDF uncertainty band; LLM triage not_relevant, used only as downgrade signal","Bushaltestellen sind Bestandteil der Strasse... Die Anordnung von Bushaltestellen muss auf die unterschiedlichen Bedürfnisse der verschiedenen Verkehrsteilnehmenden ausgerichtet werden, ohne die Verkehrssicherheit einzuschränken.",The source discusses the accessibility improvements and regulations for bus stops but does not mention any changes to the road or path geometry.
tfidf_only,51,ann_0136,bs_bauprojekte_tiefbau,https://www.bs.ch/schwerpunkte/bauprojekte/seiten/bauprojekte-fuer-strassen-gruenanlagen-gewaesser/erlenmattpark,Erlenmattpark,not_relevant,0,0.028,0.03027027027027027,0.4880734239977379,0,not_relevant,0.0,0.4880734239977379,low,"tfidf_only: TF IDF uncertainty band; LLM triage not_relevant, used only as downgrade signal",The text focuses on park development and does not indicate any road or path network geometry changes.,"The source describes the development and completion phases of the Erlenmattpark, including its infrastructure, recreational facilities, and environmental aspects. It does not mention any changes to the road or path network geometry."
